abdominalextensiondepthsitting,crotchlengthposterioromphalion,earbreadth,earprotrusion,elbowrestheight,lateralmalleolusheight,waistdepth
312.55534295079366,704.7445943383539,8.717375315080643,8.295855551383466,729.1589988651797,24.711027751692207,258.7869813758902
17.679234795397498,26.547026092169983,2.9525201633656364,2.88025268880761,27.00294426289807,4.97101878408161,16.086857411436522
7.173014521432068,7.556454066769748,8.404036152819037,12.937194335562333,11.20866475953521,7.144278015842017,7.004212698100172
