crotchlengthposterioromphalion,earbreadth,earprotrusion,elbowrestheight,lateralmalleolusheight,shoulderlength
768.9237713720347,9.929580749569316,8.726943995667584,951.9965152153028,25.02918839960461,106.51507630015344
27.729474776346464,3.151123728064215,2.954140144892856,30.854440769770935,5.002917988494776,10.320614143555288
7.893031095671953,8.969340179702627,13.26907368144392,12.807384245371964,7.190123102072954,7.11409922550281
