crotchlengthposterioromphalion,earbreadth,earprotrusion,elbowrestheight,heelbreadth,lateralmalleolusheight,shoulderlength
761.005874405225,9.547968897594028,8.140603110872497,911.302660806152,24.697625051663973,24.866228743372215,103.40663229225646
27.58633492157349,3.08997878594563,2.8531742167054044,30.187789929144397,4.96967051741501,4.986604931551347,10.168905166843501
7.852287182061415,8.795297573490297,12.815566307140505,12.530663836238205,7.023582157263203,7.166678206940929,7.009524759418241
