buttockcircumference,chestcircumference,waistcircumference,headcircumference,thighcircumference
777.2612016869372,1478.6951598744104,2230.542218002001,228.78842063413876,412.49721264158205
27.879404615000965,38.453805531759926,47.22861651585828,15.125753555910487,20.310027391453268
2.7330479942536123,3.7622392811513925,5.1644111446476115,2.6534767991105115,3.26423469544814
