buttockcircumference,chestcircumference,waistcircumference,headcircumference,thighcircumference
964.0561923959681,1362.6064690905225,1857.389673869281,247.6002325751026,441.5977243674635
31.049254296938727,36.91349982175251,43.09744393661045,15.73531800044418,21.01422671352585
3.0437917649668504,3.611539017106382,4.712670753277768,2.7604113134905113,3.377413856426904
