crotchlengthposterioromphalion,earbreadth,earprotrusion,elbowrestheight,lateralmalleolusheight,shoulderlength
773.6223173921695,9.436796905383195,8.12587719144082,908.270695870276,26.293705308000224,104.4400430231699
27.81406689774384,3.0719369956727944,2.8505924281525794,30.137529690906586,5.12773881043099,10.219591137769157
7.917109743032699,8.743943527006275,12.803969720364968,12.509801290448483,7.369513825144416,7.044463089782159
